event_id,bin_id,mc_energy_GeV,n_doms_ic,has_dm_hit,lf_ang_err,piv_lf_ang_err,mpe_std_ang_err,mpe_piv_ang_err,mpe_piv2_ang_err,spe_std_ang_err,spe_piv_ang_err,ll_mc,ll_lf,ll_plf,ll_mpe_std,ll_mpe_piv,ll_mpe_piv2,ll_spe_std,ll_spe_piv,dp_lf_m,dp_mpe_m
1949,1,539.1182796793911,21,1,11.55688581632899,1.186282301688832,2.622013277303291,2.627037967605545,2.627037967605545,2.7849498787545475,2.786174352342957,,,-6.019094101801787,,-40.093107491958335,-40.093107491958335,,-44.50483180348078,96.48163777221424,16.8161980512818
1950,1,1573.6815103071863,249,1,4.1566532524777315,1.3298964095851262,0.2330934399490282,0.23172045626383106,0.23172045626383106,0.5739260118354225,0.5721473556234697,,,-6.019094101801787,-6.2091938974037175,-6.208724050912744,-6.208724050912744,-6.382491575886251,-6.3841029814255625,21.937473246841382,2.5334471370416316
1951,1,563.3238391607546,0,1,,,,,,,,,,,,,,,,,
1952,1,888.88215149471,178,1,7.790613214996336,3.426648595812983,0.1935130021537369,0.1920965250068092,0.1920965250068092,0.7430490503430451,0.7445593373371907,,,-6.019094101801787,-6.275681687703616,-6.276343305439715,-6.276343305439715,-6.453213773383414,-6.453409002855263,33.88604138975283,1.8368278314627
1953,1,564.248944332282,13,1,88.7881314965738,79.74992741675507,66.99458090113649,85.07223843669165,85.07223843669165,60.68241970090424,61.203555601374774,,,-6.019094101801787,,-8.155874996855124,-8.155874996855124,,-9.293437208658919,39.35221504062991,75.96665452375991
1954,1,971.8674444065384,210,1,1.7689003142215953,0.7887848538391498,0.21998694918783948,0.2188874615592736,0.2188874615592736,0.3260926941939616,0.324187169372551,,,-6.019094101801787,-6.296133811130858,-6.296098877584097,-6.296098877584097,-6.704789356651661,-6.70365370132863,16.925229018136385,1.3332919059639947
1955,1,629.8984083891929,63,1,0.8403023461098289,0.3364010577824404,1.2904816854853776,1.2883150336930254,1.2883150336930254,1.595560999333366,1.5976005613808353,,-43.65731132107137,-6.019094101801787,-6.080032231877293,-6.080128927950186,-6.080128927950186,-6.097480069591331,-6.097033119725244,10.156771832901574,4.047682599524111
1956,1,475.31157849962017,16,1,22.263580304861772,1.310222069878672,7.2278759269175215,5.781620160411254,5.781620160411254,5.884676554599855,5.873810451409858,,,-6.019094101801787,,-7.462708806995019,-7.462708806995019,,-8.368956550046775,200.60380846089407,72.20315179704124
1957,1,593.8129713070299,0,1,,,,,,,,,,,,,,,,,
1958,1,500.4610794616357,156,1,4.992610288463242,2.938311717425956,0.8282661674008992,0.8243174835198361,0.8243174835198361,0.5660972414388684,0.5639595336232599,,,-6.019094101801787,-6.273270778264692,-6.273560798423748,-6.273560798423748,-6.41631850269693,-6.414814174224567,39.140674280152936,1.5240159322725937
1959,1,507.9738606567593,16,1,41.10932944722128,66.38249555863403,16.409869514757723,5.169463224682073,5.169463224682073,2.818738630967031,4.084325788965931,,,-6.019094101801787,,-6.019269614090532,-6.019269614090532,-6.043528594874338,-6.0498556450283765,47.90102255281565,15.324461197588274
1960,1,612.2585844127702,127,1,5.906932308729535,1.3854894208334532,0.026208530275285757,0.023235315060071007,0.023235315060071007,0.2860872962432737,0.2890883579002439,,,-6.019094101801787,-8.505498817003806,-8.503370652494102,-8.503370652494102,-8.911422243803967,-8.90557092260896,45.735499707062985,0.9669522994430098
1961,1,1499.2991672074788,0,1,,,,,,,,,,,,,,,,,
1962,1,570.612905532182,61,1,7.7626470181474385,0.5174090213676071,6.113864120150218,1.5731893141248043,1.5731893141248043,0.8124641562766589,0.8082714746780117,,,-6.019094101801787,,-20.172011150323613,-20.172011150323613,-25.48431127347901,-25.484611180529633,61.086407020902314,52.243915897776695
1963,1,447.62299884892684,58,1,0.3586026285013983,0.49366634709119855,0.19098339959764243,0.1908831050472378,0.1908831050472378,0.17426846286224074,0.17831186380596165,,-18.16106428984374,-6.019094101801787,-6.155445763617308,-6.155228415317934,-6.155228415317934,-6.098772182468461,-6.109276081706871,1.7734843987784945,1.9333684484605893
1964,1,814.0364885648734,161,1,4.861371536802926,1.2635554496313988,0.09527286391296448,0.4242159524410697,0.4242159524410697,0.3028487339592467,0.29702872908327893,,,-6.019094101801787,-6.112233220415635,-6.14778217384913,-6.14778217384913,-6.343728867302538,-6.347241827495986,26.161684362750805,4.477252622744107
1965,1,1164.908058616357,46,1,16.755726992809937,9.350419836271053,0.6509479130965002,0.6482641532136039,0.6482641532136039,0.3007662968619689,0.3059303063587867,,,-6.019094101801787,-6.159345029627758,-6.1585889307544335,-6.1585889307544335,-6.316359123128323,-6.316032209770322,62.607023635527284,5.483795204280843
1966,1,827.0004227221982,111,1,12.84791938130648,7.000874913168191,1.0236703325416625,1.0237480572582631,1.0237480572582631,1.012872307451236,1.0091273731240316,,,-6.019094101801787,-6.114095311054929,-6.1140242644917775,-6.1140242644917775,-6.290750765753015,-6.290860715673345,50.85014467665922,4.605803434278058
1967,1,413.417132401229,9,1,52.952664915023014,2.096714086596412,36.17841084809841,11.296307772074721,11.296307772074721,53.46909220062701,10.18214489085261,,,-6.019094101801787,,-39.932607418812786,-39.932607418812786,,-30.086509016166808,510.23648570575165,405.1134397627125
1968,1,756.6981536990374,200,1,1.154679375050922,0.9385458441179102,1.374978279105911,1.3744644229116998,1.3744644229116998,1.3327992422459556,0.35595059328041245,,-18.958037238778964,-6.019094101801787,-6.093180901568573,-6.093255611722454,-6.093255611722454,-6.1675848477483175,-6.351835382376351,11.942391357900421,3.9129383288818835
1969,1,942.1439261065559,9,1,80.64418023200042,84.44342830817503,,87.12797864146333,,26.392801026492936,26.30191029603101,,-11.834804322707319,-6.019094101801787,,-6.128830728540624,,,-6.4164896208085125,9.827348230878197,
1970,1,1502.115870110109,126,1,10.329091514532783,5.175972825279474,,0.32560583492247885,,0.8759013220243523,0.8802371395248484,,,-6.019094101801787,,-6.280560273019422,,-6.444332126844711,-6.442165287306768,31.826092643785994,
1971,1,580.151146050153,91,1,2.0846139810880313,0.1824012733586354,0.10994921436356354,0.10961211734807237,0.10961211734807237,0.05869266867978969,0.0629956258799671,,,-6.019094101801787,-24.216189843492735,-24.208640530073026,-24.208640530073026,-26.594249614449993,-26.634621573730804,33.946801326984605,1.5243771193149862
1972,1,1198.8379167093162,210,1,3.348010142008767,1.0735949042218815,0.6125490598815866,0.6109559252464141,0.6109559252464141,0.49173837558991484,0.4884574895516446,,,-6.019094101801787,-6.1309867050378095,-6.130916569725095,-6.130916569725095,-6.134511219518743,-6.135083163038995,31.40950114683713,3.328722857808566
1973,1,596.6802221483515,15,1,69.72967527711374,82.31748973096052,84.1930847551493,84.17724108683018,84.17724108683018,62.78449220812717,62.81262646275996,,,-6.019094101801787,,-6.852519555553455,-6.852519555553455,,-9.715323111712374,33.83234439201987,52.9561658714955
1974,1,1117.1579331702558,140,1,8.138501396181818,5.5263549424288,0.21371443350970348,0.20807458912687954,0.20807458912687954,0.3143210686051713,0.31328923921561663,,,-6.019094101801787,-6.2760078663619865,-6.275549693520171,-6.275549693520171,-6.097067512631873,-6.09558294275723,37.232770643323484,1.2502700913200435
1975,1,503.01411189081233,58,1,1.336746855730049,0.15453210777355156,1.7740846182180419,0.23097118182025833,0.23097118182025833,0.2144760083775348,0.21521075339919252,,,-6.019094101801787,-6.0353433399846965,-6.14304243343256,-6.14304243343256,-6.300406625971057,-6.30164609127528,20.46522248093675,12.19531775099601
1976,1,1338.04817138918,109,1,7.789693151508494,4.41936324395744,0.5234516617952575,0.5226232662122434,0.5226232662122434,0.8407087120035948,0.8454596341152965,,,-6.019094101801787,-6.3713432784556,-6.371879764217928,-6.371879764217928,-6.227276768276496,-6.2264091610958,41.46493511728995,0.4487621493650358
1977,1,560.6187886431147,0,1,,,,,,,,,,,,,,,,,
1978,1,576.1288442830503,107,1,7.576792401082614,5.1249763985801975,0.4740597366983484,0.8960169031272209,0.8960169031272209,0.38015827077804665,0.3821591465612075,,,-6.019094101801787,-6.351861653832333,-6.241282956090289,-6.241282956090289,-6.271825320187041,-6.2729004238344785,49.53332430727633,1.0236057675079584
1979,1,685.9031333950842,47,1,1.1572465402702194,0.9467642572417546,0.5848851611743456,0.5875632576356014,0.5875632576356014,0.2566606669976168,0.2596624118520266,,-39.85918344433169,-6.019094101801787,-6.168142254864948,-6.168205321437123,-6.168205321437123,-6.228374159037313,-6.226849843324878,11.864513677050622,5.545790295799772
1980,1,1036.6804299252121,69,1,2.8925248367878815,1.959257894266069,0.6542196304446015,0.6612720693823319,0.6612720693823319,0.5786399930050077,0.5811994113257625,,,-6.019094101801787,-526.1323393551112,-525.869267709871,-525.869267709871,-532.1876581749051,-532.1142425313175,46.716633251251736,6.52808609152572
1981,1,1229.33249337618,13,1,66.0367661511708,80.88274561196488,10.22975287694498,44.26917735057231,44.26917735057231,44.78441724181765,9.358258092870729,,,-6.019094101801787,-6.04788304572276,-6.367938024149816,-6.367938024149816,,-6.02142357460522,35.2755654128073,7.942384556000196
1982,1,430.759982017403,118,1,1.6394428134212915,0.40718877298395406,0.16537833406754793,0.7960131237100893,0.7960131237100893,0.24122152629070645,0.2422849218084878,,,-6.019094101801787,-6.276448579953841,-6.319872770301828,-6.319872770301828,-6.519473730598352,-6.51824845281554,22.47575721341343,1.766250986950427
1983,1,980.0068017352074,31,1,8.27988648751184,4.462627265310136,3.8504324285323843,3.8600441363555196,3.8600441363555196,7.393538065331643,7.374882314092618,,,-6.019094101801787,,-10.739559586439215,-10.739559586439215,,-6.51478469600674,50.286673784032175,26.60564592539534
1984,1,749.5085753412959,12,1,62.82283700760828,2.862501963533979,36.00238488571818,32.96428768971911,32.96428768971911,31.79560649049702,31.805770040247932,,,-6.019094101801787,,-878.8393567087688,-878.8393567087688,,-961.9453558727167,446.33629310502744,274.2372256972554
1985,1,965.2473497509271,17,1,59.36705629101226,77.91266763468519,47.678964033952184,82.22376233994049,68.67729271328712,73.73740248006833,70.20821757781331,,,-6.019094101801787,,-6.1749718134086145,-6.019359601581095,,-18.551165441365683,45.56074673347948,102.51227850199429
1986,1,1001.9212584154458,127,1,2.7001146791352206,0.6002160091781483,0.11357866504708851,0.11320792734503318,0.11320792734503318,0.5514196861218744,0.5508400984869175,,,-6.019094101801787,-6.334359971728461,-6.334565348063612,-6.334565348063612,-6.284304198532258,-6.28371438787566,30.262303817948002,0.6315732937739362
1987,1,493.57975065321426,18,1,81.71033887697921,57.355137077695595,57.63861209551496,65.38305965223337,65.38305965223337,31.252250646193442,43.15065030245056,,,-6.019094101801787,,-27.359480968669736,-27.359480968669736,,-13.739584484201504,63.54371902609654,380.60634885029975
1988,1,1039.0341176458442,124,1,10.45569331356169,8.089708046909749,0.3544515789972905,0.3541392524903628,0.3541392524903628,0.7623873195298296,0.7692294189821497,,,-6.019094101801787,-6.2466056652722965,-6.24559541621738,-6.24559541621738,-6.244400206465042,-6.243107626433693,50.144305241218,1.404331545938185
1989,1,591.4067933222341,67,1,2.7801909605472845,1.1585047150647596,0.09987783931763122,0.09973618085410452,0.09973618085410452,0.4877604494207499,0.48908672181709,,,-6.019094101801787,-6.120315659965498,-6.120285580249143,-6.120285580249143,-6.347881996560152,-6.344944133917717,22.827391847900678,1.9163380461648654
1990,1,678.1623532741623,122,1,4.756063990185575,1.0804210649723716,0.16559164518578695,0.16773988193711545,0.16773988193711545,0.5082174879331749,0.5090900573427319,,,-6.019094101801787,-6.720203107501555,-6.71919323355677,-6.71919323355677,-6.968645657912264,-6.968846458078307,27.010326123986022,1.112465293212485
1991,1,1574.8726356102202,35,1,8.13890760113368,3.2107973478634384,3.7256595978089306,3.675759535237981,3.675759535237981,3.534656999321431,3.52842598280209,,,-6.019094101801787,-6.12586705224006,-6.12505387757233,-6.12505387757233,-6.111959336398962,-6.111359321126629,26.09793255023802,1.5893192474827487
1992,1,1130.8835990878626,114,1,4.872422249377751,1.7988330873819407,0.8191389216079179,0.8200555516107632,0.8200555516107632,1.0393731214227357,1.0377471552988902,,,-6.019094101801787,-6.1290843924537874,-6.128562050133768,-6.128562050133768,-6.122486942672412,-6.121615029824062,45.14322184071101,5.549849688317647
1993,1,998.9616599386127,71,1,2.3666995901036336,0.6582048382093704,0.14980872166840042,0.1489598693152754,0.1489598693152754,0.36389858321560237,0.36753581774024485,,,-6.019094101801787,-6.285671358669842,-6.287939307526902,-6.287939307526902,-6.205427682161395,-6.200858831959614,27.227452097728534,1.3918771508118046
1994,1,1248.6352674879486,157,1,4.112031202295333,1.4260427205361763,0.16583529617023005,0.16548474001358698,0.16548474001358698,0.24059776187187937,0.2395395179913043,,,-6.019094101801787,-6.352382264255164,-6.352665133223144,-6.352665133223144,-6.324154150995888,-6.324454035972788,38.708341880113785,0.49166401209787486
1995,1,660.2598367505478,7,1,42.948003569962346,11.811883111599794,78.97935801561202,83.77927835929617,32.3413623366166,60.533945107138486,79.0130754032906,,,-6.019094101801787,,-10.412809917574304,-21.418594719932653,,-12.62938264033595,111.82935709444247,170.35956465294365
1996,1,1479.1788141533202,118,1,9.764569853659582,7.739838048205518,0.5195522382247412,0.47275320221701267,0.47275320221701267,0.6851279124319013,0.681534506819568,,,-6.019094101801787,-6.32832734939473,-6.340563859704375,-6.340563859704375,-6.407023939549654,-6.40690930031356,45.03173130709724,1.8469488794189606
1997,1,1029.6653485540196,38,1,2.378913162394957,2.8829200736611287,6.0989124811666535,6.502114809676562,6.502114809676562,1.3756699971277757,5.849889451289289,,-11.520107291328433,-6.019094101801787,-6.161219646679979,-6.1721268424368265,-6.1721268424368265,-6.083896672876201,-6.083608563778799,8.331747885237517,2.0651511951497388
1998,1,877.3573176343592,140,1,1.778413140119142,0.6350469543407667,0.480741505429722,0.481055697364561,0.481055697364561,0.3612263277438516,0.36087448305876074,,,-6.019094101801787,-6.360859673177487,-6.360768652722291,-6.360768652722291,-6.534558115519207,-6.531695763697202,16.122743378338853,0.7048660313007937
1999,1,1229.0191143640404,66,1,0.21291718004276008,0.44386942510169247,0.23266863107066402,0.583610974335275,0.583610974335275,0.3741742139618542,0.37556502987789403,,-21.82097498906156,-6.019094101801787,-6.1109625737547715,-6.1309341399990585,-6.1309341399990585,-6.2482962486656675,-6.246368959208416,5.253815927869409,4.507604185953324
2000,2,2973.62245113473,250,1,8.175746642804013,2.4246652044762955,0.2379201218560781,0.24876992116213212,0.24876992116213212,0.677180368050259,0.7073096185852512,,,-6.019094101801787,-6.293639558792879,-6.29197789219926,-6.29197789219926,-6.745255573144118,-6.747582087316393,58.042842240070804,1.2506760366345095
2001,2,1967.2397756230898,66,1,0.901710788038461,0.11185748227641427,0.07889320939202334,0.07837820009470933,0.07837820009470933,0.23125927164801247,0.2325527766981242,,-26.45219734283244,-6.019094101801787,-6.2432523977901475,-6.243420272174112,-6.243420272174112,-6.4899928755812315,-6.487844179063103,9.853578599932607,1.4223432899817472
2002,2,3919.440446805266,383,1,3.150204504617178,1.1710640306736437,0.38437242798593907,0.3868059452417363,0.3868059452417363,0.5704737600903698,0.5703960784085473,,,-6.019094101801787,-6.320470224399172,-6.320013819715003,-6.320013819715003,-6.6363036459266365,-6.6344937329078855,22.63697413317741,1.5868235779822462
2003,2,5180.173521498347,107,1,2.0765530359453606,1.5748965970190079,0.4479082213740465,0.44711909244114273,0.44711909244114273,0.19904412846372876,0.19855141731218023,,-36.89904979906855,-6.019094101801787,-6.290226699124472,-6.290252759884063,-6.290252759884063,-6.512023506822688,-6.511420408159064,9.137759490962765,2.3262209302189234
2004,2,1607.2466953506444,191,1,4.574491274147448,0.9969255642990971,0.23938604408129188,0.7008919311050394,0.7008919311050394,0.7058218942106486,0.7051280875874809,,,-6.019094101801787,-6.275308905454963,-6.225389557676252,-6.225389557676252,-6.041102383300782,-6.041259539988443,53.8830102084506,2.1255718395548735
2005,2,1718.7008011083856,56,1,5.004687724174057,1.491485472520199,0.4221337544075112,0.3656945908726028,0.3656945908726028,0.46016365648681573,0.46074426303636007,,,-6.019094101801787,-6.0682601265043585,-6.078381553732965,-6.078381553732965,-6.1405326725455485,-6.140357540964381,32.87520015661686,4.390433877414579
2006,2,4429.040339731019,379,1,2.7858400107175347,1.1650799308648077,0.14696661106993492,0.25520393162640553,0.25520393162640553,0.7915396531690769,0.7908709419852874,,,-6.019094101801787,-6.241629231775339,-6.290602278229143,-6.290602278229143,-6.387835340361491,-6.386998782277267,27.450004280952903,1.4405379594504544
2007,2,5444.655324522297,62,1,23.758556450619817,5.171218766076143,0.4912448787066183,0.49952360436277393,0.49952360436277393,2.576149129973999,2.5725168084203465,,,-6.019094101801787,-6.202995151551243,-6.201168149408298,-6.201168149408298,-6.040609638842485,-6.039924995662456,127.38623736673132,2.1753971629871636
2008,2,5048.731570584877,380,1,4.893576967452322,0.7855317766625645,0.6365561223337476,0.6367532199416109,0.6367532199416109,0.5396341578420945,0.5370682044172781,,,-6.019094101801787,-6.23052295679827,-6.2302771929093765,-6.2302771929093765,-6.166787993849276,-6.167509338083759,39.73683429927276,2.036016091421278
2009,2,1862.4091500168634,23,1,75.33324689811705,33.60710005434235,,1.6005196561991408,,31.07269312136339,2.2508067132788137,,,-6.019094101801787,,-6.143787434069646,,,-6.11366970836132,55.940139072717436,
2010,2,2637.38200486693,174,1,5.107642392083916,1.64583215704312,2.81385969214315,0.026157073083412724,0.026157073083412724,0.3084784857771332,0.31044882956868713,,,-6.019094101801787,-6.023431656008098,-6.349288098078545,-6.349288098078545,-6.2691087713673666,-6.266356255564668,51.58414399996809,11.793236349092078
2011,2,1630.7244126271287,99,1,11.27316430623094,4.00713372052577,0.9888909406137694,0.9938279191288352,0.9938279191288352,0.9010096603803819,0.9045075409214458,,,-6.019094101801787,-6.15615929461357,-6.155736255993659,-6.155736255993659,-6.290153013324654,-6.290212215625667,34.83760007023847,5.2459441016318635
2012,2,5589.883511032151,168,1,15.383819744832778,17.3219980935589,0.35045360342567106,0.34858049871287805,0.34858049871287805,1.05072305493091,1.04430124366371,,,-6.019094101801787,-6.219008330305452,-6.219350276029813,-6.219350276029813,-6.531757303586475,-6.535428357197418,58.93657949183665,3.0058295720893176
2013,2,2854.433534461464,34,1,82.36519381373142,77.68593793617929,69.29424175326885,68.99440603608186,68.99440603608186,55.76751910512501,55.80902137093086,,,-6.019094101801787,,-6.081042231325442,-6.081042231325442,,-41.02170678855543,36.28903093015532,161.36056719600128
2014,2,4651.05920177693,397,1,0.6276294289162508,0.2503937162310689,0.4918856426887789,0.38829145191619713,0.38829145191619713,0.3922934676679523,0.39218722424231023,,-7.461905276330742,-6.019094101801787,-6.206644477797648,-6.223120739740039,-6.223120739740039,-6.456915453100902,-6.456801445391556,3.2609775910304544,2.604829729459539
2015,2,2709.912180414445,14,1,45.60893015334755,68.3795672967828,73.25139508265208,22.72398179159081,22.72398179159081,67.76486640233453,,,,-6.019094101801787,,-194.50608774997642,-194.50608774997642,,,50.619610394088006,74.00107250525613
2016,2,2289.2703899062485,185,1,5.271662780981128,1.3140745568058825,0.848447944872279,0.8447151619201556,0.8447151619201556,0.7005501243767742,0.6972109046832564,,,-6.019094101801787,-6.191535398857813,-6.192283013874319,-6.192283013874319,-6.2389117914324235,-6.239147422063889,35.534466295643746,2.4145308043241247
2017,2,3365.2772333415537,19,1,84.98815398301493,76.41604345034158,65.81789416811941,66.54188904293335,4.39691338784488,,50.23451151509657,,,-6.019094101801787,,-14.877528199208154,-6.046520131240379,,-82.53081251801623,43.246114559001384,288.330874205249
2018,2,1646.6394218138507,130,1,11.793462063605917,11.412133122659144,0.23467527543168107,0.23475085249150332,0.23475085249150332,0.49664617082556034,0.49480576738667537,,,-6.019094101801787,-6.120980994422894,-6.120907889725012,-6.120907889725012,-6.148969564968626,-6.149122355813416,61.27045317061582,3.2682555178036967
2019,2,3485.6982700281374,68,1,1.0305262888262776,3.476206013721324,0.5390551731351071,0.5410880893915475,0.5410880893915475,0.354899379706697,0.3688485040350472,,,-6.019094101801787,-6.110315077631661,-6.109829286329405,-6.109829286329405,-6.174232034464611,-6.172690578947263,24.112579362070466,3.3135230808374043
2020,2,3811.254245800618,218,1,10.615363633194544,12.752969851508457,12.52189749156203,0.06258510333491295,0.06258510333491295,1.2347611783716408,1.2354157739080298,,,-6.019094101801787,,-6.282916949515436,-6.282916949515436,-6.024744054950653,-6.024558168191742,47.520182956188016,163.51961513521445
2021,2,2759.6309286198593,56,1,6.409533450039575,2.696620931629219,0.2561276664312483,0.252768212448219,0.252768212448219,0.3780090179363491,0.38245838494725304,,,-6.019094101801787,-6.3208287932033524,-6.321446748718681,-6.321446748718681,-6.227455722928686,-6.22445920876551,42.317479135611855,0.8299274638878278
2022,2,3104.785678411708,148,1,11.788695747505072,4.763692110957449,0.7816060862740081,0.7821163588955004,0.7821163588955004,1.7098411573938974,1.709779967082764,,,-6.019094101801787,-6.121654350409893,-6.121538246204253,-6.121538246204253,-6.073152130136883,-6.073577470472436,55.945253434808414,2.891790671254429
2023,2,1913.7363177271914,22,1,56.425862915012836,79.26393624049544,54.86439617231219,,,24.736769739757342,,,,-6.019094101801787,,,,,,52.65638232892536,252.75521114544125
2024,2,1613.272567945038,138,1,7.319216783452546,3.4851820966352287,0.37080628126584597,0.7903470666029467,0.7903470666029467,0.6953747657872704,0.6990688924955762,,,-6.019094101801787,-6.2204424859719305,-6.2776055607061325,-6.2776055607061325,-6.501630952263123,-6.500406624821233,42.89098474274779,2.4794487945867654
2025,2,3266.480515531541,37,1,16.234459996580856,3.337131651956177,1.992268072350632,0.528911113242043,0.528911113242043,1.6159436926961215,1.7605552163641853,,,-6.019094101801787,-6.128686957640499,-6.12271067342234,-6.12271067342234,-6.099414612928249,-6.0797896545784855,50.58959776082899,3.865156833138077
2026,2,1742.6364402889878,194,1,2.188100190740729,0.05254377051092032,0.04139614383363152,0.04133718395866023,0.04133718395866023,0.3560324375245595,0.35549513703555013,,,-6.019094101801787,-6.165962585879077,-6.166003313808439,-6.166003313808439,-6.2250677954730085,-6.225427843746992,21.25539519237236,3.1873832216834677
2027,2,1658.9584936786905,13,1,75.03766776042711,87.44115302243829,85.92497868432231,77.29966447787092,77.29966447787092,88.02434167405207,82.03742210425008,,,-6.019094101801787,,-257.0332113615814,-257.0332113615814,,-6.120394031866063,39.620176778207345,107.14226333868518
2028,2,1809.0772454564437,245,1,0.8744953713943058,0.5087601223836768,0.06861365356547244,0.0686791320281663,0.0686791320281663,0.12093406679840926,0.12161186211798314,,,-6.019094101801787,-6.344896251039452,-6.345039244530796,-6.345039244530796,-6.445337830877683,-6.44704580200729,18.044073211826618,0.4080925149325403
2029,2,2212.611021355202,118,1,1.069570145025349,0.38769271502983155,0.07613075762576958,0.07741760384579657,0.07741760384579657,0.24558718961355608,0.24748990447633998,,-40.20971359557178,-6.019094101801787,-6.300900006197548,-6.302082603791264,-6.302082603791264,-6.30472982592551,-6.3034535543768335,11.962498776810794,0.2944079583863391
2030,2,1737.0506691762955,135,1,5.98105616983793,3.4264564825977306,0.4750475234312736,0.4763251146075083,0.4763251146075083,0.646655745331525,0.6481477787030664,,,-6.019094101801787,-6.2973316427713435,-6.29708161216821,-6.29708161216821,-6.664175060040492,-6.663294918617106,30.184545714213854,2.1133416502999824
2031,2,3665.9204844898704,83,1,1.5366990031385506,1.002379450765882,0.19478601177563631,0.1965943221069157,0.1965943221069157,0.5388349773220519,0.5402228880032419,,-11.519549090979636,-6.019094101801787,-6.163532301049959,-6.1629429133984175,-6.1629429133984175,-6.180844985236661,-6.179430061880531,10.531487088696897,2.9391616376042773
2032,2,1733.989951111192,173,1,3.1541611992063947,1.0265626133547106,0.28089137949403303,0.28063354987759426,0.28063354987759426,0.5528051822972825,0.5509682907518937,,,-6.019094101801787,-6.195680424983631,-6.195280315176727,-6.195280315176727,-6.177211254346178,-6.178144609602023,28.154648363031544,1.9656460680500552
2033,2,1922.0366800782754,15,1,74.41193756713628,65.28997924281336,18.046310716932886,18.03882013953502,18.03882013953502,63.78617812724278,21.706335969078992,,,-6.019094101801787,,-6.268571733312961,-6.268571733312961,,-19.319769703484322,19.316166905788844,118.03510183493785
2034,2,5091.409572187744,318,1,2.805828265351014,0.8279432379807378,0.821364265646016,0.15253880331444164,0.15253880331444164,0.1731702959343047,0.1738800767062672,,,-6.019094101801787,-6.209766015999395,-6.364441791836137,-6.364441791836137,-6.551781894311947,-6.55258400521896,27.847673440378912,2.6199487478126797
2035,2,6026.232930056886,76,1,5.044185306176306,7.096801343005442,16.089672791880314,16.07738557356944,16.07738557356944,2.2024426419040686,2.2998086372787503,,,-6.019094101801787,-6.183640682840807,-6.183214444836785,-6.183214444836785,-6.088615193541841,-6.091847357003744,21.790895891924293,1.2658421129206718
2036,2,2634.075888147569,150,1,4.196059775788315,1.5730902002014095,1.4383353872210114,1.43861282667045,1.43861282667045,0.34144291845030034,0.34118948007661615,,,-6.019094101801787,-6.128853167878348,-6.128864705754354,-6.128864705754354,-6.419420247813321,-6.420350155284625,35.55648812583459,4.950579877238124
2037,2,2689.0154795764192,20,1,56.42134386675574,82.13380732346498,8.617922342698678,75.58247352352411,33.83776959026161,38.92212800713884,61.93608766227694,,,-6.019094101801787,-6.039324603554625,-7.685905895153825,-18.163139585765713,,-18.575856440100562,68.99916321174496,7.562946845924482
2038,2,2798.6687191876986,193,1,4.487356327061729,2.0802601230354614,0.47038792919419303,0.46925468264605663,0.46925468264605663,0.4299920646049555,0.43273716931664785,,,-6.019094101801787,-6.266634197689841,-6.266856253963456,-6.266856253963456,-6.440261596585496,-6.440944904420452,27.732282005767733,1.5186919898310047
2039,2,1901.460212035503,64,1,69.27250223515277,67.65929574189333,76.4694756070648,7.052907474482684,7.052907474482684,72.02132300860828,25.12412413151445,,,-6.019094101801787,,-6.108916865760637,-6.108916865760637,,-78.96819578677642,131.06612046112855,196.4361166620302
2040,2,1712.2395501778572,214,1,5.309861606046778,1.6031029054559438,0.12849300582119108,0.1277094665481642,0.1277094665481642,0.24124815931733307,0.24089141406097306,,,-6.019094101801787,-6.240872357785998,-6.241044551837492,-6.241044551837492,-6.323037189599354,-6.3234776741844385,31.62264104693619,1.930061630022783
2041,2,2541.104803647861,37,1,53.767931280620616,50.85658462992561,1.4635342330653978,73.52386331627747,73.52386331627747,5.024630337399541,3.1418683298138936,,,-6.019094101801787,-6.045457043458967,-476.10585881084194,-476.10585881084194,-6.03634651109615,-6.040305844322099,121.55062978879859,3.345452857914046
2042,2,2223.251097594278,288,1,12.819983667662068,2.244488967177405,0.10086523925920889,0.10145111525293886,0.10145111525293886,0.6122758323358002,0.6135003401601692,,,-6.019094101801787,-6.346036054133492,-6.346325018448586,-6.346325018448586,-6.461715051441045,-6.460895482263996,72.37434886571319,0.2677245731001956
2043,2,1862.033751687098,127,1,0.6592747186331883,0.29508361267233424,0.29623414389949393,0.296702931205304,0.296702931205304,0.42572443122204007,0.42568967766447047,,,-6.019094101801787,-6.1528574995393335,-6.152446900812753,-6.152446900812753,-6.258990439826305,-6.258299114911419,15.699044343960837,2.9197064187064834
2044,2,4315.880520405231,249,1,11.720367208929025,5.678909720416966,0.14387457339957516,0.143862486207786,0.143862486207786,1.8495210977544856,1.8499187413135065,,,-6.019094101801787,-6.297216402768409,-6.296868166876347,-6.296868166876347,-6.388988067435691,-6.38691234313397,67.11291593210012,1.156814552804162
2045,2,2229.1820784330316,37,1,41.91822366207156,18.125811972863158,18.365726487366256,4.912800825457181,4.912800825457181,4.973142263578338,4.980368307321263,,,-6.019094101801787,-6.129691849091844,-6.132626818293224,-6.132626818293224,-6.100862145800759,-6.1039722824097735,76.31083120918282,1.5909585941757103
