mc_zenith_deg,mc_azimuth_deg,mc_energy_GeV,mc_ca_det1_m,mc_ca_det2_m,mc_ca_min_m,closest_det,std_reco_key,std_zenith_deg,std_azimuth_deg,std_speed_m_ns,ic_only_ang_err_deg,ic_analytic_ang_err_deg,cfit_ang_err_deg,cfit_iter_ang_err_deg,cfit_ang_diff_deg,cfit_speed_m_ns,n_doms,ca_bin,run
131.5463845582146,24.3286323791141,2551.588782393504,1.392373714442771e-13,359.8739213585308,1.392373714442771e-13,det1,computed_linefit,57.33114423581152,206.25163798178176,0.1509384522943826,170.99169401553138,170.99169401553138,146.01613403122238,102.35272821166612,24.976057910492816,0.0687996840562872,126,"(0, 100]",2000
163.06138301008156,133.70736569974008,2566.392649660373,2.1268859807002749e-13,507.53727787616026,2.1268859807002749e-13,det1,computed_linefit,18.246968208932238,312.0784430815242,0.2199743217286579,178.6022003953438,178.6022003953438,28.224139339817643,15.802701344956574,150.3782469784627,0.0433433099438147,108,"(0, 100]",2000
151.45452424498515,168.33758018682255,7423.303556695073,2.6048926968973323e-13,488.5478329592689,2.6048926968973323e-13,det1,computed_linefit,31.336275256404143,342.39535353851016,0.2000884590813315,175.9304596015224,175.9304596015224,15.16203202811334,12.520315323507097,161.3364515900318,0.1114909573400527,249,"(0, 100]",2000
145.88418671173253,-1.741619122639565,4210.862257444324,1.392373714442771e-13,466.8785815888649,1.392373714442771e-13,det1,computed_linefit,42.8092685238298,185.2148666294437,0.1672778946998629,170.30063738696944,170.30063738696944,43.7414593976136,25.0288026110901,126.66300861212892,0.0641431906108872,225,"(0, 100]",2000
157.10637348119462,-165.9977722498817,3945.39717694896,8.03887338846093e-14,477.699680246441,8.03887338846093e-14,det1,computed_linefit,23.797110907959027,14.414708189850986,0.244336915754455,179.08185408719794,179.08185408719794,10.615675296325987,6.66559705713349,168.4701889993715,0.0453577217212288,178,"(0, 100]",2000
164.46489349886087,1.2968419041732735,4040.174636916706,1.885282921623116e-13,497.59987897488986,1.885282921623116e-13,det1,computed_linefit,16.648179274923304,186.6476557984754,0.2050798567873747,178.1467577241203,178.1467577241203,34.13051474721046,11.17946575648558,144.3832719088259,0.0224020757116218,230,"(0, 100]",2000
145.69860662058778,-33.60235725139429,3627.4770419362026,3.639754730461873e-13,503.73690673321113,3.639754730461873e-13,det1,computed_linefit,36.14816560833785,151.36512287105234,0.2667163977559814,176.59245604631354,176.59245604631354,171.8250897716807,44.92210519004871,5.160290215752445,0.1465522401687035,91,"(0, 100]",2000
140.0971903472115,-90.88881581447951,4816.904472558937,4.045104255820401e-13,452.7844108881898,4.045104255820401e-13,det1,computed_linefit,42.23401505951784,91.58451428398573,0.2501679396311843,177.15874828226035,177.15874828226035,157.4682951293004,41.31278201315983,19.842363167772973,0.0529095986198964,161,"(0, 100]",2000
156.13621629542132,137.23106519278213,2555.26221666679,2.1268859807002749e-13,507.3876767700981,2.1268859807002749e-13,det1,computed_linefit,25.438528829796425,315.33666382701625,0.2364327985899774,178.23832520937228,178.23832520937228,160.88922996361407,22.80584365404945,17.358047775173183,0.0478598859951796,80,"(0, 100]",2000
143.7626748234408,86.25322745691214,4132.985240476724,3.552713678800501e-13,456.7254100928695,3.552713678800501e-13,det1,computed_linefit,41.8087998632859,263.7593404070444,0.2308935062347477,174.2124351917306,174.2124351917306,4.428628890111795,3.4755095656788138,169.84469510424393,0.2043837702405606,80,"(0, 100]",2000
130.25475988752623,136.63664643735495,4497.832515800951,2.898457019905882e-13,507.18126591119056,2.898457019905882e-13,det1,computed_linefit,55.46862569515117,313.40755863755385,0.1453843085264933,173.72918895838595,173.72918895838595,55.13199400514637,25.552666314284338,118.68245811754404,0.034883673306781,97,"(0, 100]",2000
134.8957415338128,-160.48383776755813,3349.3024858843155,7.978354032967558e-13,387.51621770334174,7.978354032967558e-13,det1,computed_linefit,50.52018532176806,21.50429855920412,0.1592258810709675,174.3878164767449,174.3878164767449,162.2233404093603,65.67764299538011,12.246113074111625,0.0827210661387123,130,"(0, 100]",2000
150.20201121756972,122.37231375517976,2560.7234019072303,8.03887338846093e-14,505.0704115289877,8.03887338846093e-14,det1,computed_linefit,33.77119112443597,296.62317116129304,0.2352469325447559,175.00814990960365,175.00814990960365,144.3237472350263,37.8807751626114,30.938311043726383,0.0516365873935657,95,"(0, 100]",2000
131.59280108080634,177.12091277197229,2551.7681889663613,1.6633378991627446e-13,435.67466512182926,1.6633378991627446e-13,det1,computed_linefit,80.24665534276939,343.4463577799136,0.0392707110624944,145.95894988051592,145.95894988051592,,,,,290,"(0, 100]",2000
133.6094123697366,141.89176435574,5168.029107333743,2.1268859807002749e-13,504.9082732196349,2.1268859807002749e-13,det1,computed_linefit,47.93228758479111,310.1181875682138,0.1388218799116381,171.23803016319968,171.23803016319968,34.755230719560274,19.316579073073594,139.65976582585262,0.0686780023620863,22,"(0, 100]",2000
133.53014527281496,126.87525350635116,3749.7273836302647,3.314512409159136e-13,505.5826229574107,3.314512409159136e-13,det1,computed_linefit,75.15480972953641,310.38963294749294,0.076195273423195,151.15812071927726,151.15812071927726,,,,,30,"(0, 100]",2000
139.30644954655588,170.93575723996528,3205.515636683394,1.2710574864626038e-13,466.583307461837,1.2710574864626038e-13,det1,computed_linefit,51.73636923971,345.5783991834843,0.1072461121315125,168.30712356806055,168.30712356806055,158.53789606323554,32.048543315813646,9.940918296042131,0.080944812169526,152,"(0, 100]",2000
165.08096072084592,-123.3154075334637,6046.5142705033695,2.1268859807002749e-13,491.2348384154705,2.1268859807002749e-13,det1,computed_linefit,13.731769173921476,57.58711100562167,0.1691727075379777,178.79194687932312,178.79194687932312,5.24839661327344,4.977490144220137,175.9458224432257,0.165855580825618,349,"(0, 100]",2000
139.2900632179467,25.40723052429463,4773.515881981909,3.8131724593878125e-13,398.8394025825785,3.8131724593878125e-13,det1,computed_linefit,44.52782735644291,207.38662562978303,0.1954361301655796,175.95407178758353,175.95407178758353,162.957513571157,65.48395954085983,13.10971358077932,0.1095067019012849,230,"(0, 100]",2000
148.63391184049618,60.77784509493363,2148.1590952641645,4.059432074281432e-13,440.24617274121977,4.059432074281432e-13,det1,computed_linefit,35.83563396838762,235.83842520050345,0.1451537531543234,174.76396335259847,174.76396335259847,171.03082471279754,49.692646906338894,3.912618217924621,0.1186537528642735,102,"(0, 100]",2000
140.2813659905297,-177.1342707217977,4797.749054042081,2.21980646867526e-13,444.4800112960724,2.21980646867526e-13,det1,computed_linefit,43.193270100160746,0.9525644389916756,0.2369989223105778,176.30204057980035,176.30204057980035,2.945718645963203,1.2943189392555148,173.57638123029096,0.2000201691065866,107,"(0, 100]",2000
148.1296529348614,-69.72521996728587,6989.344147776756,2.898457019905882e-13,496.0584582873662,2.898457019905882e-13,det1,computed_linefit,34.82253010506826,113.85843505249092,0.2293957152393586,176.45199490066486,176.45199490066486,119.33746984850816,24.99158961749547,57.274079194042585,0.0224962230100159,265,"(0, 100]",2000
164.11687520788857,64.51628515719733,3361.208174887507,2.411662016538279e-13,490.6705400547037,2.411662016538279e-13,det1,computed_linefit,21.75161834461514,247.44444698566755,0.1255059873247254,174.05776509981794,174.05776509981794,79.74745722255152,19.165529258839964,94.47172615654726,0.0281098701594497,228,"(0, 100]",2000
137.52501862764072,159.57225037819202,4109.171320742984,2.1268859807002749e-13,485.1941182944681,2.1268859807002749e-13,det1,computed_linefit,57.81674034831046,344.9714710934743,0.1243356457623599,164.1183880387829,164.1183880387829,110.07402010530632,51.95156589360968,54.42747653271731,0.0545781161379564,79,"(0, 100]",2000
130.73846093141225,113.31979495549965,6062.376384216529,3.362902011246897e-13,489.33880984380505,3.362902011246897e-13,det1,computed_linefit,66.02837135102487,291.07554201988944,0.119876753950675,163.12801415447973,163.12801415447973,100.50534954594434,56.0204122615332,62.6246639396966,0.0537286600531064,110,"(0, 100]",2000
132.13685579878987,14.8254686768855,7017.166848104064,3.639754730461873e-13,386.4852619210697,3.639754730461873e-13,det1,computed_linefit,49.93918915000863,194.00473709903463,0.2245904572543773,177.83381783317847,177.83381783317847,165.038925592968,58.01963514012886,12.9424813476038,0.0796472956710404,146,"(0, 100]",2000
145.38584906288952,-84.16271451677395,6694.169462580469,3.836930773104541e-13,475.413025705033,3.836930773104541e-13,det1,computed_linefit,36.119701723923065,97.33922541295344,0.2351993747583082,178.26158069243706,178.26158069243706,165.31011974035218,50.41950702416257,13.009587535845329,0.0685512112630146,193,"(0, 100]",2000
145.57813839999963,136.33327777322057,3694.787220208651,1.797546735911271e-13,507.38003389447385,1.797546735911271e-13,det1,computed_linefit,35.61391433537574,312.5743068444441,0.2547867684889831,177.53597781380276,177.53597781380276,89.8443669332947,21.938847553783955,88.55871961966415,0.0219760220327812,64,"(0, 100]",2000
134.99107215925602,-121.90611861269142,2754.323482303339,6.174775814543077e-13,369.4047367422814,6.174775814543077e-13,det1,computed_linefit,48.11598735533556,57.2931888026632,0.148270465976245,176.839060392142,176.839060392142,168.27631279939692,159.0875074334656,8.68898506071962,0.1019736602440618,122,"(0, 100]",2000
157.6763462041904,168.21015241791804,2085.041037171105,495.6911480445181,2.7847474288855413e-13,2.7847474288855413e-13,det2,computed_linefit,23.799005138240663,345.7811784206903,0.2800204217898321,178.24473329269622,178.24473329269622,74.0513293456761,34.13307787022358,104.3440330277395,0.0105217581446992,23,"(0, 100]",2000
131.77669402441722,4.272921621050085,3948.8010115564566,415.3960582782434,4.1382633578908325e-13,4.1382633578908325e-13,det2,computed_linefit,153.65386876867402,304.5205862271446,0.0446179409330006,40.20465941632052,40.20465941632052,,,,,27,"(0, 100]",2000
133.92062371723432,108.10764954577412,1824.8078737549863,482.1202714395276,3.26540580689313e-13,3.26540580689313e-13,det2,computed_linefit,109.03479113429336,276.95556913205485,0.0542652133816069,116.22045476271089,116.22045476271089,,,,,22,"(0, 100]",2000
130.85302903477418,3.634988558110837,1873.3416388003757,414.3919060737585,3.06111178766429e-13,3.06111178766429e-13,det2,computed_linefit,140.87658057783256,295.30763225131693,0.0699645097117083,46.865027727830224,46.865027727830224,,,,,13,"(0, 100]",2000
152.26487043811156,-119.6438633608973,2494.640047731909,454.1212657069228,2.842170943040401e-13,2.842170943040401e-13,det2,computed_linefit,26.68377451924869,60.33987335451455,0.2283228391462605,178.948618668096,178.948618668096,4.252850262154192,13.048225712388138,176.7967236179107,0.0502766812247172,40,"(0, 100]",2000
150.38180823192022,-99.99394428001804,4238.06929881432,465.3056146088428,3.8131724593878125e-13,3.8131724593878125e-13,det2,computed_linefit,29.08986270337577,84.7726022294641,0.2430218590073482,177.6050149807761,177.6050149807761,162.41790105086184,38.55168155262817,15.523337652101652,0.0428328715799437,48,"(0, 100]",2000
151.05453551719322,178.63471505598187,1804.8171823593243,477.0558905887639,1.2710574864626038e-13,1.2710574864626038e-13,det2,computed_linefit,29.655899416056627,355.88891143551933,0.2780934895471044,178.48014900446665,178.48014900446665,15.999891371467363,26.1115142632444,162.6577880816773,0.0407652880734566,38,"(0, 100]",2000
136.07789041228463,-41.75943187727853,1571.204372954813,506.8272366501495,3.8131724593878125e-13,3.8131724593878125e-13,det2,computed_linefit,43.469043879246776,128.40242765614775,0.3351078175531881,173.19290254840848,173.19290254840848,171.40230821459934,79.20493546620935,5.223051339287252,0.1368437113164916,14,"(0, 100]",2000
164.84149380262073,-49.853730878464525,4133.489897359998,507.4616616847788,3.6838745804788353e-13,3.6838745804788353e-13,det2,computed_linefit,15.668755932560508,129.72722628062814,0.2758585557805716,179.47773960005827,179.47773960005827,4.04571598322512,11.387784199565292,175.47613872609722,0.0528766454893465,51,"(0, 100]",2000
132.0218357179668,-77.82963074558535,2903.442110249995,467.2717255968335,4.582862941503293e-13,4.582862941503293e-13,det2,computed_linefit,48.209808326445184,99.65653283987966,0.1973583459104624,178.11488364798248,178.11488364798248,139.33479460309815,11.692678328044726,39.938977216694646,0.0151611922637367,80,"(0, 100]",2000
147.8827508779879,-2.337332548692709,5569.91115992964,471.9705518836686,2.842170943040401e-13,2.842170943040401e-13,det2,computed_linefit,93.73825310112744,183.752684325261,0.0414022452491335,118.18419729911903,118.18419729911903,,,,,13,"(0, 100]",2000
153.13366396758917,-111.8313530445226,1977.9582210849428,462.42258969603176,2.542114972925208e-13,2.542114972925208e-13,det2,computed_linefit,26.78728178282739,68.94378918611226,0.286457584622749,179.64136311303264,179.64136311303264,178.93029877147757,35.90641260034903,1.0824271372585712,0.1661483841140232,44,"(0, 100]",2000
146.82783354495365,83.0476999306841,2800.1340825238767,459.7410182660485,1.607774677692186e-13,1.607774677692186e-13,det2,computed_linefit,161.56657412310466,193.56158984035835,0.1079996917085266,42.823246294847806,42.823246294847806,37.474945051434936,38.703275645445785,5.450446084383917,0.1825355325167195,15,"(0, 100]",2000
130.74479253882564,16.680772973576552,1642.017597698706,375.0285447667276,1.797546735911271e-13,1.797546735911271e-13,det2,computed_linefit,64.47684203419038,309.0041198981935,0.1126434424011822,91.23431248579166,91.23431248579166,68.32555962428508,60.754073168597664,32.93918937651926,0.0996331802043946,6,"(0, 100]",2000
159.71985123948937,-50.54673069115801,4267.582771663063,507.3533077381197,1.607774677692186e-13,1.607774677692186e-13,det2,computed_linefit,21.113274389985676,134.3245147998309,0.2421214329911219,178.0881167539939,178.0881167539939,164.91174187784225,23.87755089268283,13.38807556040927,0.0440323268611663,82,"(0, 100]",2000
145.31767483598355,-16.99286390470539,3067.8895518049667,487.6854593545521,4.1382633578908325e-13,4.1382633578908325e-13,det2,computed_linefit,111.88805197709416,215.72661776731272,0.0722333098816798,90.76018144839996,90.76018144839996,,,,,31,"(0, 100]",2000
150.87942025749615,111.48364889007308,3381.915675812001,498.7979267061384,2.6048926968973323e-13,2.6048926968973323e-13,det2,computed_linefit,104.69961605214904,244.8100763701921,0.0845670674379266,95.81463249880646,95.81463249880646,,,,,12,"(0, 100]",2000
139.8579972710712,100.86152889103762,2006.1123226711215,475.3141259449269,1.607774677692186e-13,1.607774677692186e-13,det2,computed_linefit,109.74428226671913,279.5955673251756,0.0409569510606566,110.388666999164,110.388666999164,,,,,14,"(0, 100]",2000
145.37614588233498,110.27316060182308,2950.225334818634,494.3035469665794,4.099037227506402e-13,4.099037227506402e-13,det2,computed_linefit,81.1386968387066,277.0567173739718,0.0419160763570984,132.32203412670688,132.32203412670688,,,,,33,"(0, 100]",2000
154.0505127480894,129.5815972927108,7379.725121395484,507.2749137320786,3.410605131648481e-13,3.410605131648481e-13,det2,computed_linefit,74.51335757664485,254.71127250783303,0.0311837260757259,118.864954573983,118.864954573983,,,,,70,"(0, 100]",2000
153.43850835291406,8.925593075920888,3066.118581745188,472.2648506008391,3.314512409159136e-13,3.314512409159136e-13,det2,computed_linefit,104.13329089085072,216.5339300807811,0.050046905088601,99.5461554692691,99.5461554692691,,,,,10,"(0, 100]",2000
163.20377819649443,-159.4681939440456,3765.539434462313,489.28392287857,3.639754730461873e-13,3.639754730461873e-13,det2,computed_linefit,17.923724322456877,15.472069627324013,0.2587272286899989,178.11671581988156,178.11671581988156,83.03915987012081,10.316405075283477,95.81384432313612,0.0128461796182162,33,"(0, 100]",2000
144.61552336243824,-89.16611030848358,3469.8325336584307,466.1927558158214,4.099037227506402e-13,4.099037227506402e-13,det2,computed_linefit,34.444112608267154,88.36703388249963,0.2576133126942226,178.3037582853046,178.3037582853046,1.4548117692791993,2.616539087033766,177.86112553745969,0.1819229301274841,63,"(0, 100]",2000
154.8750333130737,-155.30506014788477,5625.339026587406,464.838186881466,4.687428401686771e-13,4.687428401686771e-13,det2,computed_linefit,25.139596880363804,24.665263603611493,0.278094562262142,179.9806894332648,179.9806894332648,176.6519748307607,24.09014607566816,3.339545710424027,0.0767691696365848,60,"(0, 100]",2000
141.64073083254848,-174.88114784814965,2039.4862159807656,443.9944263388266,2.411662016538279e-13,2.411662016538279e-13,det2,computed_linefit,41.09784807116337,5.6490845478438745,0.2306959897228814,177.24055270228232,177.24055270228232,48.47916261278293,30.12890810926997,128.87161726577935,0.0210665295713964,60,"(0, 100]",2000
154.28576776137135,119.53206628064387,3679.284512545381,504.6298821441791,3.215549355384372e-13,3.215549355384372e-13,det2,computed_linefit,29.22782115326372,296.9704300982141,0.163964261798345,176.29376159314353,176.29376159314353,16.898030018349065,21.397859994248705,159.56578174398146,0.0939622926436156,29,"(0, 100]",2000
153.94445057650586,163.3790401800233,7346.436865810817,495.45496392793694,2.7847474288855413e-13,2.7847474288855413e-13,det2,computed_linefit,28.06115888769193,346.07384755431406,0.2011324774859613,177.6498789315543,177.6498789315543,153.42110683915035,21.03983506301536,24.64233580061069,0.031318168043051,63,"(0, 100]",2000
166.73973565558364,-70.87043450783821,1700.6990361169453,505.178271673584,2.898457019905882e-13,2.898457019905882e-13,det2,computed_linefit,14.12535725229991,110.87694577017275,0.2955551417449308,179.04119959918543,179.04119959918543,89.71161880514968,24.209610437856625,89.42656534278039,0.0172601059364378,17,"(0, 100]",2000
137.32057566400485,71.61739690416901,2077.28885325845,406.22139548572017,1.2710574864626038e-13,1.2710574864626038e-13,det2,computed_linefit,86.65001926714127,225.27241522378685,0.04403834819003,130.49706764843097,130.49706764843097,,,,,11,"(0, 100]",2000
160.85851841695754,-139.13340307103596,3849.9537382863296,479.4855806719421,2.3437142008433856e-13,2.3437142008433856e-13,det2,computed_linefit,17.97956444922817,37.45986690273576,0.271363552010321,178.4111277673781,178.4111277673781,178.41644490315656,19.41194287242523,1.3444577661622688,0.1380319152288437,45,"(0, 100]",2000
130.1549241796403,-83.94339771562485,2641.7512618424657,448.3687248810333,4.582862941503293e-13,4.582862941503293e-13,det2,computed_linefit,51.03029521717438,94.53996914738428,0.285214948485366,178.3351747743761,178.3351747743761,6.943961910571013,4.99773192034026,171.74674648368392,0.1073135930149367,35,"(0, 100]",2000
132.899495061271,172.43069141829068,2749.4886683877885,451.3930798149863,1.7053025658242404e-13,1.7053025658242404e-13,det2,computed_linefit,52.76190157787215,353.49761521246,0.259369749947276,174.28017830631103,174.28017830631103,25.8534168458141,35.64708860027697,148.98343280821382,0.0631650643263647,16,"(0, 100]",2000
141.7579628026737,125.35903817278049,2764.6644704987416,505.43116339249246,2.542114972925208e-13,2.542114972925208e-13,det2,computed_linefit,78.60427983234622,302.7798145532954,0.1239584595022861,139.58340434275388,139.58340434275388,11.97595457016162,6.742302779330209,127.82529338833636,0.2259061668475983,9,"(0, 100]",2000
163.70213604286846,-82.2548901834837,1857.776276662982,500.5178270786552,3.314512409159136e-13,3.314512409159136e-13,det2,computed_linefit,15.128010716411422,99.43311527656228,0.2981667476889779,178.74411826891992,178.74411826891992,179.18511250230716,41.9429757945334,1.332708270166974,0.100358446636677,32,"(0, 100]",2000
152.4226621735228,130.06249704377254,3401.965373272151,507.3063255576031,2.542114972925208e-13,2.542114972925208e-13,det2,computed_linefit,35.26747412177588,301.2054170640895,0.1348157620887944,171.0479097496711,171.0479097496711,8.645901535231134,9.507312866673368,162.5191712660716,0.1320285967938884,38,"(0, 100]",2000
151.41548387462953,35.22562497458045,1868.7825509907389,447.25685702988926,3.639754730461873e-13,3.639754730461873e-13,det2,computed_linefit,138.17050980875254,195.282452501843,0.0399074111491132,69.24598317743498,69.24598317743498,,,,,17,"(0, 100]",2000
168.02570089404722,-154.1283453405737,7321.90554628726,497.514284762662,2.273736754432321e-13,2.273736754432321e-13,det2,computed_linefit,12.978839826756428,12.161263982225352,0.2325641934746532,176.88090593934453,176.88090593934453,8.521854748881868,13.194229978184362,169.39693412495745,0.0419339477528033,51,"(0, 100]",2000
136.53534410977525,145.6593962143874,2884.834165917881,502.4555969329172,3.26540580689313e-13,3.26540580689313e-13,det2,computed_linefit,76.25934078958501,291.887736460694,0.1211071958711196,136.70738554236,136.70738554236,37.2274356274285,35.774416902744626,100.09926879001524,0.1456629136948048,34,"(0, 100]",2000
161.38145775833243,14.409070061781048,3824.949986466224,487.58047485270487,3.410605131648481e-13,3.410605131648481e-13,det2,computed_linefit,117.03813270634365,157.9851629053546,0.075696495206563,78.3475619468184,78.3475619468184,,,,,14,"(0, 100]",2000
135.01140899249685,36.28784638688441,2086.641726309513,362.18816524528125,4.1382633578908325e-13,4.1382633578908325e-13,det2,computed_linefit,151.20198814245003,221.363684854112,0.0457338287255783,73.70689733371381,73.70689733371381,,,,,20,"(0, 100]",2000
141.28678001870227,107.597349186211,3208.912873879604,487.7851115115598,3.26540580689313e-13,3.26540580689313e-13,det2,computed_linefit,65.01833224003126,309.7557108410969,0.1011795537785257,148.71311361863377,148.71311361863377,58.65732865854911,30.51236038788091,94.58499908208532,0.0756646784560482,18,"(0, 100]",2000
132.6041558509645,174.80758351726044,5992.50242997993,444.4611291503043,3.06111178766429e-13,3.06111178766429e-13,det2,computed_linefit,55.06729252491601,350.1895308121827,0.0441174648350224,171.52911416705052,171.52911416705052,,,,,96,"(0, 100]",2000
153.54418085353404,64.42753548793473,8148.521170454624,461.3746225491234,3.410605131648481e-13,3.410605131648481e-13,det2,computed_linefit,87.7719021589926,190.46598977303788,0.0332037642639577,107.2602823943392,107.2602823943392,,,,,18,"(0, 100]",2000
